["(mc.note LIKE '%2004%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%match%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%der%'", "rt.role = 'actor'", "t.production_year >= 1996 AND t.production_year <= 2007"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%association%')", "(mi.info LIKE '%find%' OR mi.info LIKE '%an%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Aaron%'", "rt.role = 'actor'", "t.production_year >= 1984 AND t.production_year <= 2008"],
["(mc.note LIKE '%2007%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(production assistant)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Julia%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2006"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%m%')", "ci.note IN ('(uncredited)', '(voice)', '(executive producer)', '(producer)', '(executive producer)')", "cn.country_code = '[nl]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Armand%'", "rt.role = 'actor'", "t.production_year >= 1920 AND t.production_year <= 1939"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%Det%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Pavel%'", "rt.role = 'actor'", "t.production_year >= 1935 AND t.production_year <= 2002"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%1%' OR mi.info LIKE '%a%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[fr]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Ho%'", "rt.role = 'actor'", "t.production_year >= 1981 AND t.production_year <= 2005"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%1%')", "ci.note IN ('(production assistant)', '(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 1957 AND t.production_year <= 1987"],
["(mc.note LIKE '%2006%' OR mc.note LIKE '%1914%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%l%')", "ci.note IN ('(producer)', '(producer)', '(producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Ho%'", "rt.role = 'actor'", "t.production_year >= 2008 AND t.production_year <= 2011"],
["(mc.note LIKE '%r%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%and%' OR mi.info LIKE '%USA%')", "ci.note IN ('(uncredited)', '(uncredited)', '(supervising producer)', '(voice)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Michael%'", "rt.role = 'actress'", "t.production_year >= 1979 AND t.production_year <= 2013"],
["(mc.note LIKE '%2010%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(script supervisor)', '(voice)', '(supervising producer)', '(supervising producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Silvera%'", "rt.role = 'actor'", "t.production_year >= 1999 AND t.production_year <= 2011"],
["(mc.note LIKE '%Germany%' OR mc.note LIKE '%2009%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Pittman%'", "rt.role = 'actor'", "t.production_year >= 1939 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%Black%' OR mi.info LIKE '%s%')", "ci.note IN ('(production assistant)', '(producer)', '(production assistant)', '(uncredited)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Medeiros%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2007"],
["(mc.note LIKE '%2005%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Nova%'", "rt.role = 'actor'", "t.production_year >= 1998 AND t.production_year <= 2009"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%1912%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%1%')", "ci.note IN ('(producer)', '(uncredited)', '(producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year >= 1952 AND t.production_year <= 2009"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%1943%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Albert%'", "rt.role = 'actress'", "t.production_year >= 1953 AND t.production_year <= 1989"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%u%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(producer)', '(uncredited)', '(producer)', '(uncredited)')", "cn.country_code = '[fr]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Don%'", "rt.role = 'actor'", "t.production_year >= 1947 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(voice)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Michael%'", "rt.role = 'actor'", "t.production_year >= 2008 AND t.production_year <= 2013"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%l%')", "ci.note IN ('(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2006"],
["(mc.note LIKE '%1942%' OR mc.note LIKE '%1999%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%Germany%')", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Sam%'", "rt.role = 'actor'", "t.production_year >= 1920 AND t.production_year <= 2011"],
["(mc.note LIKE '%2009%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%g%')", "ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 1992 AND t.production_year <= 2009"],
["(mc.note LIKE '%in%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%S%')", "ci.note IN ('(writer)', '(voice)', '(voice)', '(voice)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Ray%'", "rt.role = 'actor'", "t.production_year >= 1933 AND t.production_year <= 2001"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(archive footage)', '(writer)', '(archive footage)', '(writer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'f' AND n.name LIKE '%Green%'", "rt.role = 'actress'", "t.production_year >= 1998 AND t.production_year <= 2003"],
["(mc.note LIKE '%2012%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%g%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Brian%'", "rt.role = 'actor'", "t.production_year >= 2009 AND t.production_year <= 2012"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%Hungary%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%it%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1977 AND t.production_year <= 2007"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%n%')", "ci.note IN ('(co-producer)', '(co-executive producer)', '(uncredited)', '(credit only)', '(script supervisor)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Sebastian%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2008"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%U%')", "ci.note IN ('(archive footage)', '(writer)', '(writer)', '(writer)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Frank%'", "rt.role = 'actress'", "t.production_year >= 1956 AND t.production_year <= 2012"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2004%')", "(mi.info LIKE '%for%' OR mi.info LIKE '%h%')", "ci.note IN ('(written by)', '(production coordinator)', '(co-executive producer)', '(supervising producer)', '(uncredited)')", "cn.country_code = '[gb]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Danny%'", "rt.role = 'actor'", "t.production_year >= 2003 AND t.production_year <= 2006"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%original%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%U%')", "ci.note IN ('(uncredited)', '(executive producer)', '(uncredited)', '(production assistant)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joey%'", "rt.role = 'actor'", "t.production_year >= 1996 AND t.production_year <= 1999"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%November%' OR mi.info LIKE '%Spherical%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(executive producer)', '(executive producer)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1932 AND t.production_year <= 2011"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%Black%')", "ci.note IN ('(production assistant)', '(uncredited)', '(uncredited)', '(executive producer)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Diana%'", "rt.role = 'actress'", "t.production_year >= 2007 AND t.production_year <= 2011"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%MET%')", "ci.note IN ('(uncredited)', '(voice)', '(voice)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Albert%'", "rt.role = 'actor'", "t.production_year >= 1999 AND t.production_year <= 2004"],
["(mc.note LIKE '%2008%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%name%')", "ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joseph%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2012"],
["(mc.note LIKE '%1953%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%S%')", "ci.note IN ('(production assistant)', '(voice)', '(production assistant)', '(production assistant)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Charles%'", "rt.role = 'actor'", "t.production_year >= 1978 AND t.production_year <= 1988"],
["(mc.note LIKE '%2009%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(producer)', '(voice)', '(producer)', '(writer)', '(producer)')", "cn.country_code = '[ar]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Mike%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2009"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%g%' OR mi.info LIKE '%r%')", "ci.note IN ('(credit only)', '(credit only)', '(credit only)', '(credit only)', '(credit only)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year >= 1943 AND t.production_year <= 1971"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2008%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%town%')", "ci.note IN ('(head writer)', '(voice)', '(executive producer)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Joey%'", "rt.role = 'actress'", "t.production_year >= 1971 AND t.production_year <= 2009"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%a%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%is%')", "ci.note IN ('(executive producer)', '(uncredited)', '(uncredited)', '(uncredited)', '(executive producer)')", "cn.country_code = '[fr]'", "it.info = 'countries'", "n.gender = 'f' AND n.name LIKE '%Clark%'", "rt.role = 'actress'", "t.production_year >= 1942 AND t.production_year <= 2008"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%many%')", "ci.note IN ('(producer)', '(writer)', '(voice: Japanese version)', '(voice)', '(actors director)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Rose%'", "rt.role = 'actor'", "t.production_year >= 1952 AND t.production_year <= 2006"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%S%')", "ci.note IN ('(writer)', '(writer)', '(archive footage)', '(archive footage)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Jackie%'", "rt.role = 'actor'", "t.production_year >= 1976 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%r%')", "ci.note IN ('(creator)', '(voice)', '(archive footage)', '(co-producer)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Hillary%'", "rt.role = 'actor'", "t.production_year >= 1921 AND t.production_year <= 2010"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%m%' OR mi.info LIKE '%MET%')", "ci.note IN ('(executive producer)', '(voice)', '(voice)', '(executive producer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year >= 1992 AND t.production_year <= 2001"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%4%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%m%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Joseph%'", "rt.role = 'actor'", "t.production_year >= 2002 AND t.production_year <= 2007"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Ashley%'", "rt.role = 'actor'", "t.production_year >= 1932 AND t.production_year <= 2003"],
["(mc.note LIKE '%1910%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%33%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1938 AND t.production_year <= 2003"],
["(mc.note LIKE '%t%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%on%' OR mi.info LIKE '%S%')", "ci.note IN ('(co-executive producer)', '(co-executive producer)', '(co-producer)', '(voice)', '(creator)')", "cn.country_code = '[kr]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Jim%'", "rt.role = 'actor'", "t.production_year >= 1915 AND t.production_year <= 2013"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%White%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(creator)', '(writer)', '(voice)', '(actors director)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year >= 1983 AND t.production_year <= 2007"],
["(mc.note LIKE '%1958%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Ron%'", "rt.role = 'actor'", "t.production_year >= 1987 AND t.production_year <= 2008"],
["(mc.note LIKE '%media%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%PFM%')", "ci.note IN ('(uncredited)', '(executive producer)', '(uncredited)', '(associate producer)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Sam%'", "rt.role = 'actor'", "t.production_year >= 2010 AND t.production_year <= 2013"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[fr]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2006"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%human%')", "ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(executive producer)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Armand%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2012"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%I%' OR mi.info LIKE '%n%')", "ci.note IN ('(archive footage)', '(archive footage)', '(writer)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Joey%'", "rt.role = 'actor'", "t.production_year >= 1985 AND t.production_year <= 2011"],
["(mc.note LIKE '%1931%' OR mc.note LIKE '%e%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(production assistant)', '(voice)', '(uncredited)', '(production assistant)')", "cn.country_code = '[es]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 1997 AND t.production_year <= 2009"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%PCS%' OR mi.info LIKE '%t%')", "ci.note IN ('(archive footage)', '(archive footage)', '(writer)', '(writer)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%David%'", "rt.role = 'actor'", "t.production_year >= 2006 AND t.production_year <= 2009"],
["(mc.note LIKE '%2006%' OR mc.note LIKE '%s%')", "(mi.info LIKE '%the%' OR mi.info LIKE '%through%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[fr]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%D%'", "rt.role = 'actress'", "t.production_year >= 1951 AND t.production_year <= 1975"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%2010%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%35%')", "ci.note IN ('(written by)', '(writer)', '(uncredited)', '(production assistant)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 1998 AND t.production_year <= 2012"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%association%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%S%')", "ci.note IN ('(executive producer)', '(uncredited)', '(executive producer)', '(uncredited)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Jim%'", "rt.role = 'actor'", "t.production_year >= 1956 AND t.production_year <= 2003"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%PFM%' OR mi.info LIKE '%Germany%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Mark%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2005"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%t%')", "ci.note IN ('(voice)', '(uncredited)', '(voice)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Tony%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2004"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Savage%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2010"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%Philippines%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%o%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%James%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2013"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%PFM%' OR mi.info LIKE '%o%')", "ci.note IN ('(executive producer)', '(uncredited)', '(executive producer)', '(production assistant)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'f' AND n.name LIKE '%MarÃ­a%'", "rt.role = 'actress'", "t.production_year >= 1936 AND t.production_year <= 2001"],
["(mc.note LIKE '%e%' OR mc.note LIKE '%2008%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(executive producer)', '(voice)', '(producer)', '(written by)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%King%'", "rt.role = 'actor'", "t.production_year >= 1935 AND t.production_year <= 1994"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%n%')", "ci.note IN ('(writer)', '(archive footage)', '(writer)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Trey%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2003"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%1959%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%072%')", "ci.note IN ('(voice: English version)', '(credit only)', '(credit only)', '(voice: English version)', '(credit only)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Martin%'", "rt.role = 'actor'", "t.production_year >= 1996 AND t.production_year <= 2007"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%C%' OR mi.info LIKE '%U%')", "ci.note IN ('(voice)', '(voice)', '(creator)', '(producer)', '(adprom manager)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Ho%'", "rt.role = 'actor'", "t.production_year >= 1969 AND t.production_year <= 1985"],
["(mc.note LIKE '%Italy%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%A%')", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Lorne%'", "rt.role = 'actor'", "t.production_year >= 2003 AND t.production_year <= 2007"],
["(mc.note LIKE '%2007%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%OFM%' OR mi.info LIKE '%E%')", "ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(voice)', '(voice)')", "cn.country_code = '[jp]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Paul%'", "rt.role = 'actor'", "t.production_year >= 1998 AND t.production_year <= 2011"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2007%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%S%')", "ci.note IN ('(executive producer)', '(uncredited)', '(uncredited)', '(executive producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Joey%'", "rt.role = 'actress'", "t.production_year >= 1990 AND t.production_year <= 2006"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Albert%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2005"],
