["ci.note = '(story)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Brown%'", "n.name NOT LIKE '%Williams%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Boyd%'", "n.name NOT LIKE '%Tim%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%1914%'", "n.name LIKE '%Uschi%'", "n.name NOT LIKE '%Savage%'", "rt.role = 'actress'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%1958%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Saint%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%as%'", "mc.note NOT LIKE '%o%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%L%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2009%'", "mc.note NOT LIKE '%2011%'", "n.name LIKE '%Bob%'", "n.name NOT LIKE '%Kerry%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Uschi%'", "n.name NOT LIKE '%Vickers%'", "rt.role = 'actress'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%Brazil%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%Kalerman%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Harry%'", "n.name NOT LIKE '%Ron%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%s%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Joe%'", "n.name NOT LIKE '%Siegmund%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%media%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Saldini%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%a%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Rob%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%n%'", "n.name LIKE '%Taylor%'", "n.name NOT LIKE '%Kimson%'", "rt.role = 'actor'"],
["ci.note = '(supervising producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Jim%'", "n.name NOT LIKE '%Catherine%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%all%'", "mc.note NOT LIKE '%as%'", "n.name LIKE '%C%'", "n.name NOT LIKE '%Amato%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%s%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Amato%'", "n.name NOT LIKE '%Popp%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%1958%'", "n.name LIKE '%Amato%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%George%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'actor'"],
["ci.note = '(voice: English version)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%Burnett%'", "n.name NOT LIKE '%Gresham%'", "rt.role = 'actress'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2009%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%José%'", "rt.role = 'producer'"],
["ci.note = '(archive footage)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Billy%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Donald%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%media%'", "mc.note NOT LIKE '%1990%'", "n.name LIKE '%Albert%'", "n.name NOT LIKE '%Savage%'", "rt.role = 'actress'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Victoria%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%Hungary%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Rob%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%2008%'", "n.name LIKE '%Bradley%'", "n.name NOT LIKE '%Luis%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[fr]'", "mc.note LIKE '%2003%'", "mc.note NOT LIKE '%4%'", "n.name LIKE '%Valdés%'", "n.name NOT LIKE '%Tress%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%1975%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Albert%'", "n.name NOT LIKE '%Herschel%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%VHS%'", "n.name LIKE '%Briggs%'", "n.name NOT LIKE '%Joey%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Young%'", "n.name NOT LIKE '%Rives%'", "rt.role = 'producer'"]
